Marital_status,Application_mode,Application_order,Course,Daytime_evening_attendance,Previous_qualification,Previous_qualification_grade,Nacionality,Mothers_qualification,Fathers_qualification,Mothers_occupation,Fathers_occupation,Admission_grade,Displaced,Educational_special_needs,Debtor,Tuition_fees_up_to_date,Gender,Scholarship_holder,Age_at_enrollment,International,Curricular_units_1st_sem_credited,Curricular_units_1st_sem_enrolled,Curricular_units_1st_sem_evaluations,Curricular_units_1st_sem_approved,Curricular_units_1st_sem_grade,Curricular_units_1st_sem_without_evaluations,Curricular_units_2nd_sem_credited,Curricular_units_2nd_sem_enrolled,Curricular_units_2nd_sem_evaluations,Curricular_units_2nd_sem_approved,Curricular_units_2nd_sem_grade,Curricular_units_2nd_sem_without_evaluations,Unemployment_rate,Inflation_rate,GDP,Status
0,7,1,9,1,0,0.6210526315789473,0,12,26,9,7,0.47789473684210537,1,0,0,1,0,1,0.05660377358490565,0,0,6,13,2,0.5298013245033113,0,0,6,12,4,0.5788461538461538,0,7.6,2.6,0.32,1
0,7,1,8,1,0,0.26315789473684204,0,12,13,3,3,0.1936842105263159,0,0,0,1,0,0,0.05660377358490565,0,0,5,11,3,0.5474613686534217,0,0,5,10,3,0.5743589743589743,0,12.4,0.5,1.79,1
0,0,2,5,1,0,0.4736842105263157,0,21,27,9,7,0.4421052631578948,0,0,0,1,0,0,0.018867924528301883,0,0,5,12,5,0.6963103122043519,2,0,5,6,5,0.6138461538461538,0,9.4,-0.8,-3.12,2
0,0,1,8,1,0,0.33684210526315783,0,1,13,4,5,0.28210526315789464,0,0,0,1,0,0,0.018867924528301883,0,0,5,5,5,0.6675496688741722,0,0,5,5,5,0.7538461538461538,0,11.1,0.6,2.02,2
0,7,1,10,1,0,0.4010526315789473,0,0,0,4,5,0.3789473684210527,1,0,0,1,0,0,0.07547169811320753,0,0,6,12,3,0.5827814569536424,0,0,6,12,2,0.5923076923076923,0,9.4,-0.8,-3.12,0
0,0,2,8,1,0,0.26315789473684204,0,12,13,9,7,0.24842105263157888,1,0,0,1,0,0,0.037735849056603765,0,0,5,8,5,0.5721854304635762,0,0,5,9,4,0.6057692307692307,2,16.2,0.3,-0.92,2
0,0,1,1,1,0,0.4421052631578948,0,2,13,2,9,0.2873684210526315,0,0,0,1,0,0,0.037735849056603765,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,10.8,1.4,1.74,0
0,0,1,13,1,0,0.3789473684210527,0,22,27,9,9,0.34631578947368413,0,0,0,1,0,1,0.037735849056603765,0,0,5,5,5,0.6781456953642384,0,0,5,5,5,0.7646153846153845,0,9.4,-0.8,-3.12,2
0,0,1,5,1,0,0.368421052631579,0,12,27,4,7,0.2768421052631578,1,0,0,1,0,0,0.037735849056603765,0,0,6,15,6,0.7505518763796909,0,0,6,13,6,0.6569230769230768,0,15.5,2.8,-4.06,2
0,7,6,12,1,0,0.28421052631578947,0,0,0,4,5,0.2326315789473683,1,0,0,1,0,0,0.037735849056603765,0,0,7,12,5,0.6410596026490066,0,0,7,0,0,0.0,0,13.9,-0.3,0.79,0
0,14,1,5,1,13,0.6842105263157894,0,21,26,9,9,0.6842105263157894,1,0,0,1,0,0,0.05660377358490565,0,1,6,7,6,0.7505518763796909,0,1,6,17,5,0.7418803418803419,0,12.4,0.5,1.79,2
0,0,1,15,1,0,0.5368421052631578,0,12,27,9,3,0.5294736842105263,1,0,0,1,0,1,0.018867924528301883,0,0,6,8,5,0.6781456953642384,0,0,6,7,5,0.7215384615384615,0,9.4,-0.8,-3.12,1
0,7,3,9,1,0,0.3789473684210527,0,0,28,5,3,0.2905263157894735,1,0,0,1,0,0,0.018867924528301883,0,0,6,7,6,0.6887417218543046,0,0,6,6,6,0.7358974358974358,0,12.4,0.5,1.79,2
0,7,6,11,1,0,0.3894736842105262,0,0,26,8,9,0.34736842105263155,1,0,0,1,0,0,0.037735849056603765,0,0,7,7,7,0.7134910122989592,0,0,8,9,8,0.8082905982905983,0,12.4,0.5,1.79,2
0,0,3,11,1,0,0.4526315789473685,0,12,13,5,8,0.3147368421052632,1,0,0,1,0,1,0.018867924528301883,0,0,7,9,7,0.7013245033112583,0,0,8,9,7,0.74,0,13.9,-0.3,0.79,0
0,7,2,4,1,0,0.368421052631579,0,21,26,9,9,0.30210526315789465,1,0,0,1,0,0,0.018867924528301883,0,0,6,6,6,0.6534216335540839,0,0,6,6,6,0.7,0,7.6,2.6,0.32,2
0,0,4,8,1,0,0.3263157894736841,0,0,13,4,8,0.26421052631578945,1,0,0,1,0,0,0.037735849056603765,0,0,5,7,5,0.656953642384106,0,0,5,5,5,0.7861538461538461,0,8.9,1.4,3.51,2
0,7,6,11,1,0,0.5578947368421052,0,0,13,3,3,0.38631578947368417,1,0,0,1,0,0,0.037735849056603765,0,0,7,8,5,0.7417218543046358,0,0,7,7,0,0.0,0,13.9,-0.3,0.79,0
0,13,1,9,1,0,0.368421052631579,0,22,26,9,7,0.4021052631578945,0,0,0,1,0,0,0.05660377358490565,0,5,9,15,9,0.6181015452538631,0,2,7,8,7,0.6307692307692306,0,7.6,2.6,0.32,2
0,0,1,13,1,0,0.2315789473684211,0,0,27,3,9,0.15052631578947362,0,0,1,0,0,1,0.037735849056603765,0,0,6,7,5,0.6357615894039735,0,0,6,9,4,0.673076923076923,0,12.4,0.5,1.79,0
0,7,1,13,1,0,0.26315789473684204,0,12,13,5,5,0.18947368421052624,1,0,0,1,0,0,0.05660377358490565,0,0,5,7,4,0.6463576158940397,0,0,5,5,4,0.6192307692307691,0,7.6,2.6,0.32,2
0,0,1,14,1,0,0.6105263157894736,0,0,0,19,38,0.6621052631578948,0,0,1,1,0,1,0.018867924528301883,0,0,6,6,6,0.7858719646799117,0,0,6,6,6,0.7987179487179487,0,8.9,1.4,3.51,2
0,0,2,11,1,0,0.2315789473684211,0,12,0,4,7,0.17999999999999994,0,0,0,1,0,1,0.05660377358490565,0,0,7,9,5,0.6987019867549669,0,0,8,9,7,0.6942307692307692,0,11.1,0.6,2.02,1
0,8,1,11,1,0,0.8736842105263158,0,12,0,4,8,0.8389473684210524,0,0,0,1,0,0,0.018867924528301883,0,0,7,8,7,0.9072847682119205,0,0,8,8,8,0.9470192307692307,0,13.9,-0.3,0.79,2
0,0,5,11,1,0,0.35789473684210527,0,21,26,9,9,0.35578947368421066,1,0,0,1,0,0,0.037735849056603765,0,0,7,7,6,0.6710816777041942,0,0,7,7,6,0.682051282051282,0,7.6,2.6,0.32,2
0,0,6,14,1,0,0.2210526315789474,0,12,0,4,4,0.1589473684210525,1,0,0,1,0,1,0.037735849056603765,0,0,6,8,6,0.6710816777041942,0,0,6,10,5,0.6461538461538461,0,12.4,0.5,1.79,2
0,15,1,8,1,0,0.042105263157894646,0,2,0,3,3,0.049473684210526336,1,0,1,0,0,0,0.09433962264150941,0,0,5,8,0,0.0,0,0,5,7,0,0.0,0,8.9,1.4,3.51,1
0,0,3,9,1,0,0.42105263157894735,0,0,9,9,10,0.27368421052631575,1,0,0,1,0,1,0.037735849056603765,0,0,6,7,6,0.6004415011037528,0,0,6,6,6,0.6192307692307691,0,12.4,0.5,1.79,2
0,0,3,11,1,0,0.4842105263157894,0,12,13,9,7,0.38631578947368417,1,0,0,1,0,1,0.037735849056603765,0,0,7,10,7,0.720794701986755,0,0,8,11,8,0.6639903846153846,0,15.5,2.8,-4.06,2
0,7,5,15,1,0,0.3894736842105262,0,21,27,5,6,0.25368421052631573,1,0,0,1,0,1,0.037735849056603765,0,0,6,10,5,0.6357615894039735,0,0,6,9,5,0.5815384615384616,0,9.4,-0.8,-3.12,2
0,0,4,10,1,0,0.3894736842105262,0,9,13,9,9,0.31263157894736837,1,0,0,1,0,0,0.037735849056603765,0,0,5,10,0,0.0,0,0,5,10,0,0.0,0,7.6,2.6,0.32,0
0,7,1,10,1,0,0.18947368421052624,0,0,26,9,10,0.23368421052631572,1,0,0,1,0,0,0.05660377358490565,0,0,6,8,5,0.5933774834437086,0,0,6,12,3,0.6282051282051281,0,7.6,2.6,0.32,0
0,0,1,8,1,0,0.41052631578947363,0,2,13,2,10,0.35578947368421066,0,0,0,1,0,0,0.018867924528301883,0,0,5,10,5,0.7086092715231788,0,0,5,9,5,0.7628205128205128,0,13.9,-0.3,0.79,2
0,0,1,11,1,0,0.43157894736842106,0,0,13,9,9,0.38421052631578934,0,0,0,1,0,1,0.05660377358490565,0,0,7,8,6,0.7344812362030907,0,0,8,9,7,0.7634615384615384,0,11.1,0.6,2.02,2
0,0,1,1,1,0,0.43157894736842106,0,2,26,2,8,0.28105263157894744,1,0,0,1,0,0,0.018867924528301883,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,9.4,-0.8,-3.12,1
0,0,1,5,1,0,0.35789473684210527,0,0,27,4,7,0.29894736842105263,0,0,0,1,0,0,0.037735849056603765,0,0,5,6,5,0.656953642384106,0,0,5,6,5,0.7215384615384615,0,7.6,2.6,0.32,2
0,7,1,15,1,0,0.4526315789473685,0,22,27,7,6,0.31263157894736837,1,0,0,1,0,0,0.018867924528301883,0,0,6,11,3,0.6534216335540839,0,0,6,10,5,0.5833333333333334,0,9.4,-0.8,-3.12,1
0,0,1,15,1,0,0.4421052631578948,0,21,26,9,9,0.3978947368421053,1,0,0,1,0,0,0.018867924528301883,0,0,6,7,6,0.7064017660044151,0,0,6,8,5,0.6353846153846153,0,7.6,2.6,0.32,2
0,13,1,15,1,0,0.21052631578947367,0,2,26,2,5,0.14421052631578957,1,0,0,1,0,0,0.07547169811320753,0,0,6,10,3,0.6710816777041942,0,0,6,12,3,0.5384615384615384,0,9.4,-0.8,-3.12,0
0,0,1,15,1,0,0.35789473684210527,0,22,26,6,6,0.4536842105263157,0,0,0,1,0,0,0.037735849056603765,0,0,6,8,6,0.6357615894039735,0,0,6,10,4,0.6192307692307691,0,7.6,2.6,0.32,0
0,0,1,8,1,0,0.3789473684210527,0,22,27,9,9,0.331578947368421,0,0,0,1,0,1,0.018867924528301883,0,0,5,5,5,0.5615894039735099,0,0,5,5,5,0.6353846153846153,0,12.4,0.5,1.79,2
0,7,2,9,1,0,0.3999999999999999,0,0,26,7,9,0.3410526315789475,1,0,0,1,0,1,0.018867924528301883,0,0,6,8,6,0.6490066225165563,0,0,6,7,6,0.6384615384615384,0,12.7,3.7,-1.7,2
0,0,3,9,1,0,0.3157894736842104,0,12,0,9,10,0.30105263157894724,1,0,0,1,0,0,0.05660377358490565,0,0,6,10,4,0.5827814569536424,0,0,6,9,6,0.6371794871794871,0,9.4,-0.8,-3.12,2
0,11,1,2,0,0,0.26315789473684204,0,0,13,6,8,0.28421052631578947,0,0,0,1,0,1,0.13207547169811323,0,0,6,11,5,0.5827814569536424,0,0,6,9,5,0.6784615384615383,0,11.1,0.6,2.02,2
0,0,1,13,1,0,0.34736842105263155,0,12,0,4,1,0.24421052631578943,0,0,0,1,0,0,0.037735849056603765,0,0,6,6,6,0.6975717439293598,0,0,6,9,6,0.7,0,10.8,1.4,1.74,0
0,0,1,11,1,0,0.33684210526315783,0,12,26,9,7,0.3042105263157895,1,0,0,1,0,1,0.018867924528301883,0,0,7,9,7,0.6810890360559234,0,0,8,12,7,0.6871367521367522,0,15.5,2.8,-4.06,2
0,0,2,11,1,0,0.41052631578947363,0,12,13,9,9,0.3242105263157895,1,0,0,1,0,0,0.018867924528301883,0,0,7,8,7,0.7903973509933775,0,0,8,8,8,0.8268076923076922,0,15.5,2.8,-4.06,2
0,7,5,15,1,0,0.3894736842105262,0,9,9,4,4,0.2978947368421052,1,0,0,1,0,0,0.07547169811320753,0,0,6,13,4,0.609271523178808,0,0,6,10,3,0.5923076923076923,0,10.8,1.4,1.74,0
0,7,2,13,1,0,0.3052631578947369,0,0,13,5,4,0.30947368421052635,0,0,0,1,0,0,0.037735849056603765,0,0,5,5,5,0.752317880794702,0,0,5,5,5,0.7646153846153845,0,7.6,2.6,0.32,2
0,7,1,14,1,0,0.4010526315789473,0,12,26,7,7,0.3263157894736841,0,0,0,1,0,1,0.037735849056603765,0,0,6,6,6,0.6622516556291391,0,0,6,7,6,0.7,0,15.5,2.8,-4.06,2
2,11,1,3,1,0,0.7894736842105263,0,0,26,6,6,0.7894736842105263,0,0,1,1,0,0,0.5660377358490565,0,0,1,1,0,0.0,0,0,6,0,0,0.0,0,8.9,1.4,3.51,1
0,7,3,9,1,0,0.3157894736842104,0,12,13,7,8,0.2789473684210526,0,0,0,1,0,0,0.037735849056603765,0,0,6,10,5,0.6181015452538631,0,0,6,12,4,0.5923076923076923,0,13.9,-0.3,0.79,2
0,11,1,11,1,2,0.368421052631579,0,1,1,1,1,0.368421052631579,0,0,0,1,0,0,0.22641509433962265,0,1,8,8,7,0.7553453169347208,0,1,8,8,7,0.7676923076923076,0,12.7,3.7,-1.7,2
0,13,1,9,1,0,0.3157894736842104,0,12,13,4,8,0.2315789473684211,1,0,0,1,0,0,0.07547169811320753,0,0,6,13,3,0.6357615894039735,0,0,6,12,2,0.6102564102564102,0,16.2,0.3,-0.92,0
0,11,1,5,1,0,0.368421052631579,0,21,13,9,7,0.368421052631579,1,0,0,1,0,0,0.20754716981132076,0,0,5,13,4,0.5960264900662252,1,0,5,11,4,0.5653846153846154,0,12.7,3.7,-1.7,1
0,7,2,12,1,0,0.4010526315789473,0,21,26,3,10,0.13684210526315788,0,0,0,1,0,0,0.05660377358490565,0,0,7,8,7,0.6599810785241248,0,0,8,8,8,0.7302884615384615,0,15.5,2.8,-4.06,2
0,7,1,11,1,0,0.3789473684210527,0,1,27,4,5,0.39263157894736844,1,0,0,1,0,0,0.037735849056603765,0,0,7,7,6,0.6189845474613686,0,0,7,7,6,0.6291025641025639,0,7.6,2.6,0.32,2
0,12,1,2,0,0,0.5789473684210527,0,12,1,4,6,0.5578947368421052,0,0,0,1,0,0,0.169811320754717,0,0,6,10,3,0.6181015452538631,0,0,6,8,5,0.6461538461538461,0,9.4,-0.8,-3.12,2
0,7,2,10,1,0,0.3157894736842104,0,21,26,9,8,0.2905263157894735,1,0,1,0,0,0,0.05660377358490565,0,0,6,8,4,0.6225165562913907,0,0,6,6,6,0.7089743589743589,0,11.1,0.6,2.02,0
0,0,1,13,1,0,0.3789473684210527,0,21,26,9,9,0.2947368421052632,1,0,0,1,0,1,0.018867924528301883,0,0,5,6,3,0.6181015452538631,0,0,5,6,4,0.7269230769230769,0,7.6,2.6,0.32,1
0,11,1,15,1,0,0.368421052631579,0,21,13,9,5,0.07894736842105265,0,0,0,1,0,0,0.18867924528301888,0,0,6,9,5,0.6993377483443708,0,0,6,10,5,0.6461538461538461,0,7.6,2.6,0.32,2
0,0,2,11,1,0,0.2947368421052632,0,18,23,11,11,0.19263157894736826,1,0,0,1,0,0,0.05660377358490565,0,0,7,8,4,0.6331125827814569,0,0,7,8,4,0.6434615384615384,0,7.6,2.6,0.32,0
0,0,5,15,1,0,0.4842105263157894,0,21,13,9,5,0.3999999999999999,1,0,0,1,0,0,0.018867924528301883,0,0,6,8,5,0.656953642384106,0,0,6,12,5,0.5599999999999999,0,9.4,-0.8,-3.12,0
0,3,1,11,1,2,0.4736842105263157,0,0,0,9,5,0.4736842105263157,0,0,0,1,0,0,0.3018867924528302,0,2,7,8,6,0.7602649006622516,0,3,8,10,6,0.7852564102564102,0,16.2,0.3,-0.92,0
0,13,1,15,1,0,0.4736842105263157,0,2,0,3,3,0.3505263157894738,1,0,0,1,0,0,0.33962264150943394,0,19,21,21,21,0.6685588142541785,0,13,19,19,19,0.688663967611336,0,12.4,0.5,1.79,2
0,14,1,16,0,13,0.4736842105263157,0,21,13,9,8,0.4736842105263157,0,0,0,1,0,1,0.169811320754717,0,2,6,7,6,0.6710816777041942,0,2,6,7,6,0.7089743589743589,1,9.4,-0.8,-3.12,1
0,11,1,14,1,11,0.4010526315789473,0,12,13,3,4,0.09473684210526323,0,0,1,0,0,0,0.18867924528301888,0,0,6,6,5,0.6357615894039735,0,0,6,6,0,0.0,0,11.1,0.6,2.02,0
0,8,3,4,1,0,0.3789473684210527,0,0,26,5,5,0.2873684210526315,1,0,0,0,0,0,0.037735849056603765,0,0,6,6,6,0.6445916114790287,0,0,6,6,0,0.0,0,15.5,2.8,-4.06,0
0,7,2,10,1,0,0.5052631578947369,0,0,13,4,6,0.42105263157894735,0,0,0,1,0,0,0.05660377358490565,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,11.1,0.6,2.02,0
0,8,2,8,1,0,0.3894736842105262,0,2,2,5,7,0.25368421052631573,1,0,1,0,0,0,0.05660377358490565,0,0,5,9,3,0.5298013245033113,0,0,5,9,3,0.5692307692307692,0,10.8,1.4,1.74,0
0,13,1,9,1,0,0.5052631578947369,0,0,26,5,9,0.3326315789473684,0,0,1,0,0,0,0.07547169811320753,0,5,10,18,8,0.609271523178808,0,0,6,12,4,0.5384615384615384,0,9.4,-0.8,-3.12,1
0,7,3,11,1,0,0.4842105263157894,0,22,0,9,4,0.35789473684210527,1,0,0,1,0,1,0.018867924528301883,0,0,7,7,6,0.6913907284768213,0,0,7,7,6,0.7026923076923077,0,7.6,2.6,0.32,2
0,11,1,5,1,0,0.4010526315789473,0,0,13,9,9,0.7084210526315791,1,0,0,1,0,0,0.13207547169811323,0,0,6,10,2,0.5827814569536424,0,0,6,6,0,0.0,0,8.9,1.4,3.51,0
0,7,4,4,1,0,0.5578947368421052,0,0,2,4,1,0.72,1,0,0,1,0,0,0.05660377358490565,0,0,6,7,6,0.609271523178808,0,0,6,6,6,0.6461538461538461,0,16.2,0.3,-0.92,2
0,0,1,10,1,0,0.3157894736842104,0,12,27,9,8,0.2789473684210526,0,0,0,1,0,1,0.07547169811320753,0,0,6,7,6,0.6357615894039735,0,0,6,6,6,0.673076923076923,0,13.9,-0.3,0.79,2
0,0,1,2,0,0,0.26315789473684204,0,0,26,7,3,0.29263157894736835,0,0,0,1,0,0,0.1132075471698113,0,0,6,13,2,0.5298013245033113,0,0,5,12,1,0.5384615384615384,0,9.4,-0.8,-3.12,1
0,11,1,8,1,0,0.4736842105263157,0,9,2,4,3,0.2421052631578946,1,0,0,1,0,0,0.13207547169811323,0,0,5,5,0,0.0,0,0,5,5,0,0.0,0,7.6,2.6,0.32,0
0,15,1,15,1,0,0.463157894736842,0,0,0,4,10,0.41052631578947363,0,0,0,1,0,0,0.07547169811320753,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,12.4,0.5,1.79,0
0,0,4,11,1,0,0.49473684210526314,0,22,27,9,8,0.3663157894736844,1,0,0,1,0,0,0.018867924528301883,0,0,8,8,7,0.6486281929990539,0,0,8,8,7,0.6592307692307693,0,12.7,3.7,-1.7,2
0,11,1,16,0,14,0.368421052631579,0,12,0,3,4,0.5999999999999999,1,0,0,1,0,0,0.18867924528301888,0,0,5,0,0,0.0,0,0,5,0,0,0.0,0,8.9,1.4,3.51,0
0,8,6,11,1,0,0.3263157894736841,0,21,26,5,5,0.29263157894736835,1,0,0,1,0,0,0.018867924528301883,0,0,8,8,8,0.6852317880794702,0,0,8,8,8,0.6964326923076922,0,9.4,-0.8,-3.12,2
0,3,1,6,1,2,0.5789473684210527,0,2,1,2,2,0.5789473684210527,0,0,0,1,0,0,0.33962264150943394,0,0,5,0,0,0.0,0,0,5,0,0,0.0,0,13.9,-0.3,0.79,0
0,0,1,15,1,0,0.368421052631579,0,12,13,3,8,0.3873684210526316,0,0,0,1,0,0,0.018867924528301883,0,0,7,9,7,0.6660359508041627,0,0,7,8,7,0.7769230769230768,0,11.1,0.6,2.02,2
0,11,1,11,1,0,0.26315789473684204,0,0,2,27,18,0.11473684210526325,0,0,0,1,0,0,0.33962264150943394,0,0,3,4,3,0.6260485651214129,0,0,3,3,3,0.6102564102564102,0,11.1,0.6,2.02,1
0,0,1,5,1,0,0.4526315789473685,0,0,0,4,7,0.3905263157894736,1,0,0,1,0,0,0.037735849056603765,0,0,5,9,4,0.7284768211920529,0,0,5,13,4,0.7717948717948717,2,10.8,1.4,1.74,2
0,0,4,9,1,0,0.33684210526315783,0,12,13,4,0,0.3410526315789475,1,0,0,1,0,0,0.05660377358490565,0,0,6,8,6,0.5916114790286975,0,0,6,6,6,0.6102564102564102,0,7.6,2.6,0.32,2
0,0,4,11,1,0,0.4736842105263157,0,12,13,7,7,0.3631578947368421,1,0,0,1,0,0,0.018867924528301883,0,0,8,8,7,0.6529422894985807,0,0,8,8,7,0.6636153846153844,0,10.8,1.4,1.74,2
0,14,1,9,1,13,0.368421052631579,0,22,27,5,10,0.3336842105263158,0,0,1,1,0,0,0.07547169811320753,0,3,6,6,6,0.6445916114790287,0,2,6,7,6,0.6307692307692306,0,13.9,-0.3,0.79,2
0,7,2,9,1,0,0.34736842105263155,0,12,26,9,8,0.22631578947368425,0,0,0,1,0,1,0.018867924528301883,0,0,6,11,5,0.5903500473036897,0,0,6,11,4,0.6057692307692307,0,16.2,0.3,-0.92,2
0,0,1,9,1,0,0.3894736842105262,0,18,23,0,0,0.25368421052631573,1,0,0,1,0,0,0.018867924528301883,0,0,6,9,4,0.5827814569536424,0,0,6,9,4,0.5788461538461538,0,7.6,2.6,0.32,2
0,0,2,11,1,0,0.5684210526315789,0,12,27,9,9,0.331578947368421,1,0,0,1,0,0,0.018867924528301883,0,0,8,8,7,0.6842005676442762,0,0,8,8,7,0.6953846153846153,0,12.7,3.7,-1.7,2
0,0,4,14,1,0,0.631578947368421,0,2,13,1,4,0.576842105263158,1,0,0,1,0,1,0.018867924528301883,0,0,6,6,6,0.7328918322295807,0,0,6,6,6,0.7628205128205128,0,16.2,0.3,-0.92,2
0,0,1,5,1,0,0.26315789473684204,0,12,0,8,7,0.21157894736842087,1,0,0,1,0,0,0.037735849056603765,0,0,6,8,6,0.7341532639545885,0,0,6,9,5,0.7215384615384615,0,13.9,-0.3,0.79,2
0,11,1,10,1,11,0.4010526315789473,0,2,13,2,3,0.31052631578947376,0,0,0,1,0,1,0.3584905660377358,0,0,6,7,6,0.7265846736045412,0,0,6,6,5,0.6892307692307692,0,16.2,0.3,-0.92,0
0,0,2,11,1,0,0.3789473684210527,0,22,0,7,4,0.3505263157894738,1,0,0,1,0,1,0.018867924528301883,0,0,8,8,7,0.6698202459791863,0,0,8,8,7,0.6807692307692307,0,12.7,3.7,-1.7,2
0,0,1,11,1,0,0.5684210526315789,0,21,26,9,9,0.43157894736842106,0,0,0,1,0,1,0.018867924528301883,0,0,7,7,6,0.684326710816777,0,0,7,7,6,0.6955128205128205,0,7.6,2.6,0.32,2
0,13,1,7,1,0,0.4736842105263157,0,0,2,9,2,0.4736842105263157,1,0,0,1,0,1,0.05660377358490565,0,0,6,8,6,0.8278145695364238,0,0,6,8,6,0.8538461538461538,0,13.9,-0.3,0.79,2
0,11,1,16,0,0,0.4010526315789473,0,21,26,9,9,0.32947368421052636,0,0,0,1,0,1,0.169811320754717,0,0,5,7,0,0.0,0,0,5,8,0,0.0,0,16.2,0.3,-0.92,0
0,13,1,14,1,0,0.28421052631578947,0,0,0,4,5,0.33578947368421064,0,0,0,1,0,0,0.07547169811320753,0,0,6,8,6,0.6206244087038789,0,0,6,7,6,0.6461538461538461,0,7.6,2.6,0.32,2
0,11,1,12,1,14,0.368421052631579,0,0,0,4,5,0.5263157894736841,0,0,0,1,0,0,0.15094339622641512,0,0,7,10,6,0.6423841059602649,0,0,8,9,8,0.716826923076923,0,15.5,2.8,-4.06,1
0,8,1,8,1,0,0.27368421052631575,0,12,2,5,5,0.21894736842105256,1,0,0,1,0,1,0.037735849056603765,0,0,5,7,5,0.614569536423841,0,0,5,5,5,0.6246153846153846,0,12.4,0.5,1.79,2
0,11,1,2,0,0,0.26315789473684204,0,12,26,8,7,0.05263157894736836,1,0,0,1,0,0,0.13207547169811323,0,0,6,11,1,0.5298013245033113,0,0,6,6,0,0.0,6,9.4,-0.8,-3.12,0
0,11,1,2,0,0,0.4010526315789473,0,0,13,5,4,0.07894736842105265,0,0,0,1,0,1,0.18867924528301888,0,0,6,16,1,0.5298013245033113,0,0,6,13,0,0.0,0,8.9,1.4,3.51,0
0,7,1,5,1,0,0.27368421052631575,0,12,26,1,3,0.38421052631578934,0,0,0,1,0,0,0.07547169811320753,0,0,5,10,0,0.0,1,0,5,9,2,0.7269230769230769,0,7.6,2.6,0.32,0
0,0,1,8,1,0,0.3999999999999999,0,22,27,7,7,0.5473684210526315,0,0,0,1,0,1,0.018867924528301883,0,0,5,7,4,0.6887417218543046,0,0,5,8,3,0.6641025641025641,0,9.4,-0.8,-3.12,2
1,0,4,15,1,0,0.41052631578947363,0,21,26,5,7,0.2894736842105263,0,1,0,1,0,1,0.037735849056603765,0,0,6,6,6,0.7064017660044151,0,0,6,6,6,0.7807692307692307,0,10.8,1.4,1.74,2
0,0,3,10,1,0,0.21052631578947367,0,0,0,3,3,0.23684210526315796,1,0,0,1,0,0,0.018867924528301883,0,0,6,9,4,0.5960264900662252,0,0,6,13,2,0.673076923076923,0,9.4,-0.8,-3.12,0
0,15,1,11,1,0,0.33684210526315783,0,12,0,5,9,0.5789473684210527,0,0,0,1,0,1,0.037735849056603765,0,0,7,9,5,0.733774834437086,0,0,8,9,7,0.6565384615384613,0,11.1,0.6,2.02,2
0,8,1,11,1,0,0.42105263157894735,0,0,27,4,5,0.3421052631578947,1,0,0,1,0,1,0.037735849056603765,0,0,7,8,6,0.7280353200883003,0,0,8,9,7,0.8029807692307691,0,16.2,0.3,-0.92,2
1,3,1,16,0,16,0.4736842105263157,0,24,4,3,3,0.4736842105263157,0,0,0,1,0,0,0.3018867924528302,0,2,6,7,6,0.8123620309050773,0,0,5,5,5,0.8507692307692307,0,11.1,0.6,2.02,2
1,3,1,8,1,2,0.368421052631579,0,0,3,3,10,0.368421052631579,0,0,0,1,0,0,0.5283018867924527,0,0,5,6,5,0.5827814569536424,0,0,5,5,5,0.7430769230769231,0,12.4,0.5,1.79,2
0,0,1,9,1,0,0.42105263157894735,0,0,0,9,9,0.40315789473684216,0,0,0,1,0,1,0.05660377358490565,0,0,6,6,6,0.6357615894039735,0,0,6,7,6,0.6923076923076923,0,11.1,0.6,2.02,2
0,11,2,13,1,0,0.4736842105263157,0,18,23,0,0,0.021052631578947434,1,0,0,1,0,0,0.20754716981132076,0,0,5,5,0,0.0,0,0,5,5,0,0.0,0,7.6,2.6,0.32,0
0,13,1,11,1,0,0.26315789473684204,0,0,0,5,8,0.17894736842105252,1,0,0,1,0,1,0.037735849056603765,0,0,8,15,7,0.6130558183538316,0,0,8,15,7,0.623076923076923,0,12.7,3.7,-1.7,2
0,0,2,10,1,0,0.4736842105263157,0,0,26,4,5,0.30105263157894724,1,0,0,1,0,0,0.018867924528301883,0,0,6,10,6,0.6811731315042574,0,0,6,6,3,0.682051282051282,0,12.7,3.7,-1.7,2
0,11,1,10,1,2,0.4010526315789473,0,12,13,4,6,0.37368421052631584,0,0,0,1,0,0,0.3962264150943396,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,15.5,2.8,-4.06,0
0,0,2,13,1,0,0.42105263157894735,0,0,2,4,3,0.40315789473684216,0,0,0,1,0,0,0.037735849056603765,0,0,5,5,5,0.6887417218543046,0,0,5,5,5,0.7107692307692307,0,9.4,-0.8,-3.12,2
0,0,1,10,1,0,0.2947368421052632,0,0,26,9,9,0.3905263157894736,0,0,0,1,0,1,0.07547169811320753,0,0,6,9,5,0.5827814569536424,0,0,6,8,5,0.6461538461538461,0,15.5,2.8,-4.06,2
0,0,1,8,1,0,0.4010526315789473,0,21,0,9,10,0.05263157894736836,0,0,0,1,0,0,0.07547169811320753,0,0,5,12,3,0.6357615894039735,0,0,5,12,1,0.8076923076923076,3,16.2,0.3,-0.92,0
